UserID,I,Iu,Imax,BucketNum,SumExp,AvgExp
14009.0,42,42,24,2,695.61,347.805
14012.0,11,11,11,1,328.8,328.8
14013.0,34,30,15,3,473.02,157.67333333333332
14014.0,39,39,39,1,505.18,505.18
14015.0,20,20,20,1,917.34,917.34
14016.0,161,154,45,4,4341.21,1085.3025
14019.0,66,37,25,3,1421.61,473.86999999999995
14020.0,39,37,21,2,642.8,321.4
14021.0,22,22,15,3,631.9,210.63333333333333
14022.0,28,28,28,1,440.0,440.0
14023.0,31,30,16,2,584.0699999999999,292.03499999999997
14024.0,16,16,13,2,327.7,163.85
14027.0,6,6,6,1,104.82,104.82
14029.0,15,15,9,2,467.65999999999997,233.82999999999998
14030.0,243,210,58,8,2360.09,295.01125
14031.0,250,119,26,19,17286.86,909.8347368421053
14032.0,143,53,20,11,2975.59,270.5081818181818
14034.0,89,82,64,3,651.8199999999999,217.2733333333333
14035.0,66,41,28,5,1428.02,285.604
14036.0,38,38,38,1,626.65,626.65
14037.0,28,27,26,2,147.2,73.6
14038.0,92,64,45,3,1560.38,520.1266666666667
14039.0,6,6,6,1,152.2,152.2
14040.0,235,146,53,12,3614.92,301.24333333333334
14041.0,21,21,21,1,141.41,141.41
14044.0,209,165,72,4,652.82,163.205
14045.0,6,4,3,4,1659.75,414.9375
14046.0,14,14,14,1,154.99,154.99
14047.0,32,22,12,5,1308.6100000000001,261.72200000000004
14048.0,85,83,85,1,409.93,409.93
14050.0,54,49,37,2,746.36,373.18
14051.0,210,52,15,23,15610.390000000001,678.7126086956522
14052.0,56,56,56,1,225.36,225.36
14053.0,4,2,3,2,260.25,130.125
14054.0,6,6,6,1,92.46,92.46
14055.0,10,10,10,1,725.6400000000001,725.6400000000001
14057.0,284,179,58,17,6217.96,365.76235294117646
14059.0,8,8,8,1,183.6,183.6
14060.0,202,86,22,19,6140.42,323.18
14062.0,111,60,21,12,10464.85,872.0708333333333
14064.0,80,59,26,5,1353.7399999999998,270.74799999999993
14066.0,7,7,7,1,152.55,152.55
14067.0,52,51,27,2,374.7,187.35
14068.0,24,22,24,1,265.85,265.85
14071.0,324,271,85,8,1438.82,179.8525
14073.0,13,13,13,1,151.04,151.04
14075.0,43,33,18,3,942.26,314.08666666666664
14076.0,46,43,46,1,122.47,122.47
14077.0,42,33,20,5,499.41999999999996,99.88399999999999
14078.0,65,46,13,6,1049.37,174.89499999999998
14079.0,12,12,12,1,375.1,375.1
14080.0,4,4,4,1,45.599999999999994,45.599999999999994
14081.0,153,126,84,2,934.52,467.26
14082.0,29,28,29,1,182.25,182.25
14083.0,181,162,72,9,1018.4300000000001,113.1588888888889
14085.0,450,272,47,18,4448.54,247.14111111111112
14087.0,69,61,69,1,194.42,194.42
14089.0,14,13,14,1,161.0,161.0
14090.0,1,1,1,1,76.32000000000001,76.32000000000001
14092.0,214,117,28,14,4076.91,291.2078571428571
14093.0,105,95,105,1,442.85,442.85
14098.0,21,21,21,1,147.35,147.35
14099.0,250,167,40,11,3104.17,282.1972727272727
14100.0,26,24,26,1,194.9,194.9
14101.0,35,15,12,6,5976.79,996.1316666666667
14102.0,79,35,36,5,1360.28,272.056
14104.0,21,21,19,2,216.20999999999998,108.10499999999999
14105.0,74,74,74,1,1266.23,1266.23
14107.0,123,61,28,7,2703.23,386.17571428571426
14108.0,34,33,18,2,597.91,298.955
14109.0,9,9,9,1,144.2,144.2
14110.0,155,94,32,12,5683.150000000001,473.59583333333336
14111.0,10,10,5,4,692.85,173.2125
14112.0,160,117,43,7,2915.15,416.45
14113.0,34,26,14,4,1840.42,460.105
14114.0,15,15,11,2,386.53,193.265
14116.0,72,61,19,5,1382.74,276.548
14117.0,3,3,3,1,90.0,90.0
14121.0,159,148,68,4,2780.15,695.0375
14124.0,5,4,5,1,419.58000000000004,419.58000000000004
14125.0,167,159,84,3,2740.43,913.4766666666666
14126.0,15,14,12,3,706.1300000000001,235.3766666666667
14127.0,44,39,20,3,709.71,236.57000000000002
14128.0,46,40,24,2,637.5,318.75
14129.0,52,31,16,5,1123.8600000000001,224.77200000000002
14130.0,67,66,67,1,483.86,483.86
14132.0,200,100,24,11,3586.0299999999997,326.00272727272727
14133.0,28,25,16,3,605.64,201.88
14135.0,134,95,23,15,4690.31,312.68733333333336
14138.0,47,40,33,2,982.3800000000001,491.19000000000005
14139.0,26,26,26,1,415.82,415.82
14140.0,66,60,40,2,935.05,467.525
14141.0,40,27,16,4,915.1300000000001,228.78250000000003
14142.0,22,22,22,1,311.81,311.81
14143.0,7,7,7,1,115.8,115.8
14145.0,11,6,4,4,3742.2,935.55
14146.0,210,183,73,5,4191.0,838.2
14147.0,5,4,3,2,483.40000000000003,241.70000000000002
14148.0,3,3,3,1,157.2,157.2
14149.0,28,28,28,1,446.62,446.62
14150.0,26,23,14,2,658.6400000000001,329.32000000000005
14152.0,49,47,29,2,621.29,310.645
14154.0,52,52,33,2,1345.62,672.81
14155.0,6,6,6,1,118.75,118.75
14157.0,48,45,39,2,432.88,216.44
14158.0,41,41,41,1,507.66,507.66
14161.0,108,87,57,3,1110.52,370.17333333333335
14162.0,25,25,13,2,289.36,144.68
14163.0,52,36,17,4,2445.91,611.4775
14164.0,29,28,28,2,1631.77,815.885
14165.0,25,23,25,1,122.53999999999999,122.53999999999999
14167.0,52,27,18,4,574.84,143.71
14171.0,58,57,58,1,363.79,363.79
14173.0,29,28,12,4,450.84000000000003,112.71000000000001
14174.0,26,26,26,1,134.46,134.46
14175.0,149,139,90,3,3222.3,1074.1000000000001
14176.0,31,28,16,4,576.9000000000001,144.22500000000002
14177.0,42,37,20,4,559.41,139.8525
14178.0,327,191,69,7,1620.93,231.5614285714286
14179.0,165,135,125,2,719.7800000000001,359.89000000000004
14180.0,240,112,17,25,4748.52,189.94080000000002
14184.0,24,24,24,1,452.89,452.89
14185.0,3,3,3,1,197.65,197.65
14188.0,65,34,12,6,2054.36,342.3933333333334
14189.0,265,176,27,15,4654.08,310.272
14191.0,259,145,36,13,4684.76,360.36615384615385
14193.0,42,35,23,2,853.39,426.695
14194.0,579,269,49,21,11349.52,540.4533333333334
14195.0,7,7,5,2,1012.0,506.0
14196.0,6,6,6,1,335.52,335.52
14198.0,39,35,12,4,701.4000000000001,175.35000000000002
14199.0,2,2,2,1,185.39999999999998,185.39999999999998
14201.0,37,32,7,7,747.44,106.77714285714286
14204.0,44,36,44,1,161.03,161.03
14205.0,24,23,14,2,466.70000000000005,233.35000000000002
14206.0,20,20,20,1,328.15999999999997,328.15999999999997
14208.0,10,10,10,1,151.74,151.74
14209.0,87,55,19,6,2073.4300000000003,345.5716666666667
14210.0,102,66,22,6,1905.8400000000001,317.64000000000004
14211.0,112,87,24,9,2241.1,249.0111111111111
14212.0,9,9,9,1,1070.48,1070.48
14214.0,67,64,37,5,1004.38,200.876
14215.0,108,98,37,6,1789.72,298.2866666666667
14216.0,59,47,30,4,1839.3,459.825
14217.0,100,78,10,17,2004.98,117.94
14218.0,12,12,12,1,169.48000000000002,169.48000000000002
14219.0,7,7,7,1,89.94,89.94
14220.0,21,21,11,2,632.4000000000001,316.20000000000005
14221.0,193,123,39,9,3432.8,381.4222222222222
14222.0,41,41,41,1,683.17,683.17
14223.0,60,50,21,3,991.13,330.37666666666667
14224.0,118,105,41,4,1050.12,262.53
14226.0,67,64,24,5,2232.19,446.438
14227.0,175,117,46,10,3350.96,335.096
14229.0,40,29,20,3,1547.1999999999998,515.7333333333332
14231.0,50,47,19,3,925.71,308.57
14232.0,115,81,47,5,2048.07,409.61400000000003
14233.0,35,30,15,4,1462.72,365.68
14235.0,79,65,30,5,3144.86,628.972
14236.0,15,15,12,2,490.86,245.43
14237.0,9,9,9,1,161.0,161.0
14238.0,8,8,8,1,146.85,146.85
14239.0,112,83,22,11,2380.85,216.4409090909091
14240.0,42,37,32,2,890.34,445.17
14241.0,10,10,10,1,213.70000000000002,213.70000000000002
14242.0,16,13,8,2,280.54999999999995,140.27499999999998
14243.0,141,99,23,10,2588.77,258.877
14245.0,108,107,67,2,1693.45,846.725
14246.0,75,57,26,3,1474.06,491.3533333333333
14247.0,20,19,20,1,136.76999999999998,136.76999999999998
14248.0,8,8,8,1,302.58,302.58
14250.0,111,94,74,3,1904.05,634.6833333333333
14251.0,78,37,36,5,2879.7,575.9399999999999
14256.0,53,51,32,2,969.06,484.53
14257.0,106,88,39,5,3099.7200000000003,619.9440000000001
14258.0,111,58,31,9,12669.98,1407.7755555555555
14259.0,5,5,5,1,120.0,120.0
14261.0,52,52,45,2,1163.45,581.725
14262.0,143,87,27,8,2618.23,327.27875
14264.0,17,15,12,2,333.97,166.985
14265.0,31,31,16,2,530.1800000000001,265.09000000000003
14267.0,55,25,25,3,1516.24,505.41333333333336
14270.0,29,29,29,1,492.65000000000003,492.65000000000003
14271.0,10,10,10,1,112.32,112.32
14272.0,33,33,25,2,437.96000000000004,218.98000000000002
14273.0,29,22,11,4,559.97,139.9925
14276.0,64,52,24,3,1119.74,373.24666666666667
14280.0,8,8,8,1,134.04,134.04
14282.0,156,70,21,15,3729.34,248.62266666666667
14284.0,32,24,19,2,595.25,297.625
14285.0,27,18,16,4,1910.0100000000002,477.50250000000005
14287.0,9,9,5,3,176.63,58.876666666666665
14288.0,16,16,16,1,426.6,426.6
14289.0,47,33,19,6,911.26,151.87666666666667
14290.0,101,89,33,5,2314.65,462.93
14291.0,237,145,52,11,3883.25,353.02272727272725
14292.0,100,64,23,9,4871.93,541.3255555555556
14293.0,61,51,21,4,1046.56,261.64
14295.0,5,5,5,1,166.20000000000002,166.20000000000002
14297.0,62,48,26,4,1305.33,326.3325
14299.0,143,94,52,9,3965.62,440.6244444444444
14300.0,3,3,3,1,43.2,43.2
14301.0,13,13,13,1,640.14,640.14
14304.0,17,17,17,1,383.45,383.45
14305.0,105,96,62,3,1858.96,619.6533333333333
14306.0,33,33,26,2,2093.32,1046.66
14307.0,180,150,48,6,2995.7200000000003,499.2866666666667
14309.0,117,74,20,9,2352.53,261.39222222222224
14311.0,20,20,20,1,310.26,310.26
14312.0,87,74,29,6,1611.5900000000001,268.59833333333336
14314.0,8,8,8,1,120.0,120.0
14315.0,101,64,33,6,2481.13,413.5216666666667
14317.0,24,24,24,1,508.58000000000004,508.58000000000004
14320.0,31,29,23,2,477.78999999999996,238.89499999999998
14321.0,123,111,29,5,1530.75,306.15
14323.0,36,32,19,2,605.06,302.53
14326.0,8,8,8,1,183.85,183.85
14327.0,12,12,12,1,311.65,311.65
14329.0,259,218,76,7,5014.84,716.4057142857143
14331.0,28,27,24,2,462.66,231.33
14332.0,26,22,14,3,866.3100000000001,288.77000000000004
14333.0,15,15,15,1,415.2,415.2
14334.0,162,98,25,8,2552.21,319.02625
14335.0,63,55,42,2,468.26,234.13
14336.0,90,77,31,4,1614.91,403.7275
14338.0,31,30,30,2,588.22,294.11
14339.0,14,14,14,1,309.52,309.52
14340.0,6,6,6,1,134.7,134.7
14341.0,129,109,48,8,2182.28,272.785
14342.0,21,18,7,4,668.56,167.14
14344.0,71,56,23,8,889.9300000000001,111.24125000000001
14345.0,6,6,6,1,108.97999999999999,108.97999999999999
14346.0,60,55,43,2,1021.5799999999999,510.78999999999996
14348.0,18,18,18,1,409.57,409.57
14349.0,31,31,31,1,133.5,133.5
14350.0,18,18,18,1,282.93,282.93
14351.0,1,1,1,1,51.0,51.0
14352.0,47,44,29,4,1078.96,269.74
14353.0,6,6,6,1,90.6,90.6
14354.0,9,9,6,2,163.62,81.81
14355.0,11,11,11,1,174.4,174.4
14356.0,33,33,20,2,701.23,350.615
14357.0,41,39,41,1,225.77,225.77
14359.0,55,44,28,3,912.1800000000001,304.06
14360.0,118,104,72,4,2128.23,532.0575
14362.0,41,37,41,1,161.2,161.2
14364.0,69,61,13,8,3717.35,464.66875
14367.0,524,270,82,16,9261.52,578.845
14368.0,8,8,8,1,155.0,155.0
14371.0,4,4,4,1,100.5,100.5
14373.0,4,4,4,1,76.55,76.55
14375.0,75,57,75,1,257.68,257.68
14377.0,11,11,7,2,617.05,308.525
14379.0,46,39,29,2,348.1,174.05
14381.0,56,56,56,1,202.68,202.68
14383.0,59,49,27,3,1247.69,415.8966666666667
14385.0,14,13,5,3,202.10999999999999,67.36999999999999
14386.0,7,7,7,1,142.4,142.4
14387.0,140,125,58,3,1770.56,590.1866666666666
14388.0,186,124,30,8,3212.84,401.605
14389.0,45,33,26,2,1043.46,521.73
14390.0,286,135,56,9,4652.82,516.98
14393.0,5,5,5,1,67.95,67.95
14395.0,350,181,75,9,3507.71,389.74555555555554
14396.0,73,71,39,2,487.99,243.995
14397.0,87,18,11,19,2612.96,137.52421052631578
14400.0,25,25,25,1,574.7,574.7
14401.0,182,113,25,13,4051.48,311.6523076923077
14403.0,20,17,14,4,1475.81,368.9525
14404.0,103,70,26,6,1474.32,245.72
14406.0,8,8,8,1,156.75,156.75
14407.0,73,67,24,6,2157.73,359.62166666666667
14408.0,107,60,45,7,2606.53,372.3614285714286
14409.0,54,40,25,6,2059.4500000000003,343.24166666666673
14410.0,193,153,70,9,1105.07,122.78555555555555
14411.0,14,14,14,1,1063.0,1063.0
14412.0,43,43,28,2,770.03,385.015
14413.0,23,22,23,1,122.7,122.7
14414.0,97,79,21,7,1496.98,213.8542857142857
14415.0,590,283,115,13,5900.280000000001,453.8676923076924
14416.0,14,13,11,2,490.22,245.11
14418.0,124,114,61,3,1937.25,645.75
14419.0,206,112,49,6,1058.06,176.34333333333333
14420.0,29,29,29,1,387.52,387.52
14421.0,27,25,15,2,813.11,406.555
14422.0,222,189,65,6,4263.64,710.6066666666667
14423.0,3,3,3,1,265.2,265.2
14424.0,1,1,1,1,322.08,322.08
14426.0,224,183,53,10,4481.67,448.16700000000003
14427.0,17,16,16,2,363.34000000000003,181.67000000000002
14428.0,144,108,90,5,1244.83,248.96599999999998
14431.0,17,17,17,1,470.36,470.36
14434.0,12,3,3,6,1372.8,228.79999999999998
14436.0,9,9,9,1,89.06,89.06
14437.0,5,5,5,1,63.0,63.0
14438.0,9,9,9,1,131.9,131.9
14439.0,32,32,32,1,2661.24,2661.24
14440.0,55,33,18,5,2357.6800000000003,471.53600000000006
14441.0,51,43,19,4,1712.89,428.2225
14442.0,63,58,33,2,1589.8200000000002,794.9100000000001
14443.0,93,84,28,4,1420.2,355.05
14446.0,293,233,100,4,1039.58,259.895
14447.0,70,54,24,5,1163.23,232.64600000000002
14448.0,20,20,18,2,375.35,187.675
14449.0,258,201,104,4,907.1,226.775
14450.0,40,32,17,3,483.25,161.08333333333334
14451.0,109,86,57,2,662.5899999999999,331.29499999999996
14452.0,62,55,32,2,264.44,132.22
14453.0,22,22,22,1,119.93,119.93
14457.0,4,4,4,1,113.64,113.64
14459.0,37,37,37,1,1837.92,1837.92
14460.0,16,14,9,3,434.34,144.78
14461.0,180,173,102,3,2103.06,701.02
14462.0,240,150,51,11,2004.02,182.18363636363637
14463.0,6,6,2,3,529.62,176.54
14465.0,130,107,65,3,1058.62,352.8733333333333
14466.0,72,35,14,7,2272.4,324.62857142857143
14467.0,90,67,30,4,598.76,149.69
14470.0,43,43,35,2,461.19,230.595
14472.0,281,153,66,8,1936.84,242.105
14473.0,7,7,6,2,234.34000000000003,117.17000000000002
14474.0,29,29,29,1,547.66,547.66
14475.0,42,35,16,3,925.85,308.6166666666667
14476.0,19,17,19,1,215.7,215.7
14477.0,10,7,4,4,1309.6,327.4
14479.0,18,18,10,2,316.25,158.125
14480.0,13,13,13,1,279.05,279.05
14481.0,30,25,18,2,636.51,318.255
14482.0,144,110,59,6,2068.15,344.69166666666666
14483.0,9,9,9,1,137.1,137.1
14484.0,14,14,14,1,321.92,321.92
14485.0,47,44,47,1,165.75,165.75
14487.0,144,112,43,6,1196.33,199.38833333333332
14488.0,46,46,46,1,1064.28,1064.28
14489.0,30,30,30,1,463.38,463.38
14491.0,17,17,13,2,340.93,170.465
14493.0,120,95,29,5,2383.24,476.64799999999997
14494.0,7,7,7,1,139.56,139.56
14495.0,6,6,4,2,123.8,61.9
14496.0,19,16,14,2,538.8100000000001,269.40500000000003
14497.0,29,29,29,1,475.37,475.37
14498.0,193,162,74,5,1957.32,391.464
14499.0,194,146,106,3,815.32,271.77333333333337
14500.0,7,6,5,3,356.85,118.95
14501.0,10,9,6,2,251.21,125.605
14503.0,164,113,45,6,3543.26,590.5433333333334
14504.0,107,85,42,4,673.26,168.315
14507.0,96,79,28,6,1383.18,230.53
14508.0,57,52,33,2,276.42,138.21
14511.0,68,53,19,5,1314.81,262.962
14512.0,23,19,14,2,275.28,137.64
14513.0,12,11,7,3,455.59000000000003,151.86333333333334
14514.0,73,65,34,3,1055.35,351.7833333333333
14515.0,101,68,35,6,2102.09,350.34833333333336
14517.0,18,17,14,2,330.45,165.225
14518.0,16,16,16,1,174.37,174.37
14520.0,4,3,3,2,270.6,135.3
14522.0,17,15,8,4,974.54,243.635
14523.0,12,12,12,1,241.09,241.09
14524.0,203,161,42,9,1867.68,207.52
14525.0,291,217,98,9,4332.2,481.35555555555555
14528.0,18,18,18,1,364.21999999999997,364.21999999999997
14529.0,229,177,99,3,620.04,206.67999999999998
14530.0,216,140,45,6,2925.91,487.65166666666664
14532.0,64,45,21,4,932.8500000000001,233.21250000000003
14533.0,62,53,16,7,1949.72,278.5314285714286
14536.0,19,18,19,1,171.8,171.8
14537.0,10,10,10,1,355.56,355.56
14538.0,19,19,16,2,388.25,194.125
14539.0,32,31,25,2,537.48,268.74
14540.0,76,64,50,3,996.26,332.08666666666664
14541.0,111,71,50,8,1461.65,182.70625
14542.0,5,5,5,1,103.25,103.25
14543.0,72,43,12,16,3630.33,226.895625
14544.0,114,97,57,2,2024.45,1012.225
14547.0,366,198,90,8,4007.54,500.9425
14548.0,4,2,2,2,652.8,326.4
14549.0,56,56,56,1,289.24,289.24
14550.0,48,38,26,2,765.6200000000001,382.81000000000006
14551.0,10,9,7,2,186.23000000000002,93.11500000000001
14552.0,58,57,58,1,165.07,165.07
14553.0,113,103,34,5,859.27,171.85399999999998
14555.0,21,18,16,2,324.14,162.07
14557.0,16,16,16,1,788.38,788.38
14560.0,74,39,14,22,2237.77,101.71681818181818
14561.0,69,67,33,3,1080.76,360.25333333333333
14562.0,423,187,47,18,5074.77,281.9316666666667
14565.0,127,111,54,4,3099.12,774.78
14566.0,4,4,4,1,1432.0,1432.0
14567.0,33,33,20,2,1530.3600000000001,765.1800000000001
14569.0,12,10,12,1,227.39,227.39
14570.0,29,29,20,2,218.06,109.03
14572.0,270,190,64,7,2832.84,404.6914285714286
14573.0,235,127,76,9,1653.42,183.71333333333334
14576.0,1,1,1,1,35.400000000000006,35.400000000000006
14577.0,123,86,38,4,859.71,214.9275
14578.0,24,24,24,1,168.63,168.63
14581.0,17,16,17,1,138.6,138.6
14582.0,6,6,6,1,114.11,114.11
14583.0,330,243,100,5,1052.55,210.51
14584.0,100,68,34,4,1042.26,260.565
14585.0,29,29,29,1,157.05,157.05
14586.0,19,19,19,1,237.36,237.36
14587.0,383,170,88,9,1601.1399999999999,177.90444444444444
14589.0,3,3,3,1,39.75,39.75
14591.0,197,138,91,4,1447.14,361.785
14592.0,164,132,75,3,570.46,190.15333333333334
14593.0,152,127,88,3,617.99,205.99666666666667
14594.0,53,48,31,2,379.83,189.915
14595.0,102,94,68,6,1740.6,290.09999999999997
14597.0,55,45,52,2,883.15,441.575
14598.0,50,49,50,1,221.97,221.97
14600.0,25,25,25,1,393.33000000000004,393.33000000000004
14601.0,7,7,7,1,213.96,213.96
14603.0,2,2,2,1,660.0,660.0
14607.0,86,38,18,14,16569.5,1183.5357142857142
14608.0,20,8,7,4,1785.15,446.2875
14609.0,4,2,1,4,601.56,150.39
14616.0,3,2,1,3,406.08000000000004,135.36
14618.0,16,10,8,3,553.44,184.48000000000002
14619.0,20,20,20,1,394.44,394.44
14620.0,26,26,15,2,412.78,206.39
14621.0,92,80,29,5,1788.3600000000001,357.672
14622.0,21,21,21,1,320.58000000000004,320.58000000000004
14623.0,134,108,41,5,889.25,177.85
14624.0,13,13,12,2,225.85,112.925
14625.0,53,51,34,2,899.63,449.815
14626.0,122,108,40,4,2791.27,697.8175
14628.0,24,22,12,2,671.96,335.98
14629.0,152,133,84,2,959.01,479.505
14631.0,41,38,16,3,1006.98,335.66
14632.0,8,8,8,1,114.56,114.56
14633.0,20,20,20,1,344.90000000000003,344.90000000000003
14636.0,28,27,16,2,609.85,304.925
14638.0,16,16,16,1,443.6,443.6
14639.0,172,138,55,6,2984.49,497.41499999999996
14640.0,106,87,24,6,2125.08,354.18
14641.0,7,7,7,1,110.46,110.46
14642.0,2,2,2,1,96.12,96.12
14643.0,31,30,16,2,693.81,346.905
14644.0,26,26,18,2,830.76,415.38
14645.0,30,28,21,2,597.09,298.545
14647.0,30,24,30,1,243.22,243.22
14649.0,199,148,88,4,1417.29,354.3225
14651.0,102,95,60,2,654.6,327.3
14652.0,29,29,29,1,114.18,114.18
14653.0,237,154,61,7,1947.55,278.2214285714286
14655.0,49,35,14,4,1932.23,483.0575
14656.0,80,73,51,2,291.05,145.525
14657.0,126,103,62,4,848.22,212.055
14658.0,29,27,15,2,247.15,123.575
14659.0,253,147,50,9,2529.93,281.1033333333333
14660.0,30,24,16,2,285.74,142.87
14661.0,4,4,4,1,107.95,107.95
14662.0,168,143,76,4,771.1700000000001,192.79250000000002
14664.0,99,78,66,2,637.89,318.945
14665.0,90,63,26,5,1835.7,367.14
14666.0,14,14,14,1,195.25,195.25
14669.0,170,158,60,3,1269.99,423.33
14670.0,132,107,86,2,411.53,205.765
14672.0,61,58,34,2,765.55,382.775
14673.0,74,39,18,5,1736.4,347.28000000000003
14675.0,102,93,102,1,604.75,604.75
14676.0,42,29,11,6,2548.2400000000002,424.7066666666667
14680.0,258,73,29,16,28754.11,1797.131875
14681.0,7,6,5,3,498.95,166.31666666666666
14682.0,2,1,1,2,52.0,26.0
14687.0,15,15,15,1,628.38,628.38
14688.0,327,148,46,21,5630.87,268.13666666666666
14689.0,13,13,13,1,112.8,112.8
14690.0,50,40,29,2,371.70000000000005,185.85000000000002
14691.0,71,50,29,5,2114.33,422.866
14692.0,68,53,27,4,591.5500000000001,147.88750000000002
14693.0,8,8,8,1,172.9,172.9
14696.0,130,117,23,7,2078.9500000000003,296.9928571428572
14697.0,22,22,12,2,188.60999999999999,94.30499999999999
14698.0,210,148,65,5,1250.76,250.152
14699.0,8,8,8,1,109.13000000000001,109.13000000000001
14700.0,115,80,40,3,2235.2999999999997,745.0999999999999
14701.0,335,268,96,9,2549.37,283.2633333333333
14702.0,347,196,50,17,3292.14,193.65529411764706
14703.0,22,22,22,1,318.17,318.17
14705.0,1,1,1,1,179.0,179.0
14708.0,28,25,14,3,1126.37,375.45666666666665
14709.0,196,71,21,13,4921.04,378.54153846153844
14710.0,139,124,58,4,606.13,151.5325
14711.0,357,221,52,11,2868.8,260.8
14712.0,25,21,13,3,917.07,305.69
14713.0,339,146,54,11,2666.36,242.39636363636365
14714.0,10,10,10,1,160.19,160.19
14715.0,71,60,27,4,867.38,216.845
14716.0,55,46,32,2,329.68,164.84
14719.0,237,177,56,5,1602.13,320.42600000000004
14720.0,37,34,15,3,663.8100000000001,221.27
14722.0,29,28,29,1,187.92000000000002,187.92000000000002
14723.0,278,193,64,6,1158.3,193.04999999999998
14725.0,52,45,52,1,718.08,718.08
14727.0,10,10,10,1,268.58,268.58
14729.0,71,69,71,1,313.49,313.49
14731.0,45,38,24,3,380.02,126.67333333333333
14732.0,147,105,30,8,2702.49,337.81125
14733.0,202,102,36,12,9585.91,798.8258333333333
14737.0,17,15,8,3,1164.55,388.18333333333334
14738.0,54,39,11,7,1314.45,187.77857142857144
14739.0,60,47,12,7,3902.2799999999997,557.4685714285714
14740.0,89,85,34,3,1448.21,482.7366666666667
14741.0,59,35,13,6,1400.3400000000001,233.39000000000001
14744.0,26,21,5,7,1099.98,157.14000000000001
14745.0,69,46,24,5,1220.26,244.052
14747.0,18,18,18,1,328.2,328.2
14748.0,89,87,29,5,1415.75,283.15
14752.0,5,5,5,1,389.64,389.64
14753.0,30,30,30,1,563.15,563.15
14754.0,41,38,26,2,638.05,319.025
14755.0,235,128,30,11,5010.28,455.47999999999996
14756.0,38,38,38,1,738.96,738.96
14757.0,19,19,19,1,420.5,420.5
14758.0,71,54,28,4,1484.06,371.015
14759.0,102,92,50,3,1625.97,541.99
14760.0,5,5,5,1,89.2,89.2
14761.0,11,11,7,2,255.9,127.95
14762.0,21,21,21,1,300.52,300.52
14764.0,6,6,6,1,278.3,278.3
14765.0,39,38,31,3,254.11,84.70333333333333
14766.0,135,111,39,6,2473.37,412.2283333333333
14768.0,5,4,4,2,192.60000000000002,96.30000000000001
14770.0,52,49,35,2,876.42,438.21
14772.0,9,9,9,1,139.26,139.26
14775.0,60,57,20,3,1011.9,337.3
14776.0,117,44,22,11,2538.3,230.75454545454548
14778.0,35,34,18,2,730.86,365.43
14779.0,41,40,31,3,386.15,128.71666666666667
14780.0,27,26,19,2,447.68,223.84
14782.0,6,6,6,1,200.10000000000002,200.10000000000002
14784.0,15,15,11,2,289.99,144.995
14785.0,3,2,2,2,77.4,38.7
14788.0,30,26,15,2,679.44,339.72
14789.0,6,6,6,1,197.64,197.64
14790.0,46,30,18,4,745.06,186.265
14792.0,2,2,2,1,6.2,6.2
14793.0,14,14,14,1,228.99,228.99
14794.0,80,68,19,7,1319.9099999999999,188.5585714285714
14795.0,6,6,6,1,131.45000000000002,131.45000000000002
14798.0,12,11,6,3,173.74,57.913333333333334
14799.0,13,13,13,1,157.7,157.7
14800.0,385,246,68,12,4339.74,361.645
14801.0,59,56,59,1,193.14,193.14
14803.0,44,35,25,3,845.55,281.84999999999997
14804.0,12,12,12,1,353.27,353.27
14805.0,47,30,19,4,554.6500000000001,138.66250000000002
14806.0,11,11,11,1,193.39000000000001,193.39000000000001
14808.0,235,176,85,8,2741.17,342.64625
14810.0,255,106,37,11,2087.88,189.80727272727273
14813.0,30,25,24,2,155.43,77.715
14815.0,53,53,39,2,778.5,389.25
14816.0,4,4,4,1,271.85,271.85
14817.0,63,52,34,2,1110.3400000000001,555.1700000000001
14818.0,48,41,23,3,657.8,219.26666666666665
14819.0,13,13,10,2,272.07,136.035
14820.0,29,24,8,4,507.29,126.8225
14821.0,2,2,2,1,48.800000000000004,48.800000000000004
14823.0,70,56,32,3,321.43,107.14333333333333
14824.0,29,19,15,4,1127.71,281.9275
14825.0,121,82,34,12,2226.9100000000003,185.57583333333335
14828.0,17,17,9,3,2139.76,713.2533333333334
14829.0,42,39,19,4,697.55,174.3875
14830.0,40,39,40,1,197.13,197.13
14834.0,67,43,19,6,1720.3,286.71666666666664
14836.0,6,5,4,3,102.44999999999999,34.15
14837.0,108,96,35,4,1649.5,412.375
14840.0,4,4,4,1,62.85,62.85
14841.0,138,103,32,6,3295.76,549.2933333333334
14842.0,145,128,76,4,2824.69,706.1725
14844.0,130,87,43,4,3189.81,797.4525
14847.0,13,13,13,1,309.4,309.4
14849.0,388,159,42,25,7930.54,317.2216
14850.0,21,21,21,1,325.75,325.75
14851.0,28,28,14,2,511.35,255.675
14852.0,143,96,35,6,2836.69,472.7816666666667
14853.0,9,8,6,2,475.8,237.9
14854.0,127,110,45,7,2759.83,394.26142857142855
14855.0,20,13,12,2,645.6500000000001,322.82500000000005
14856.0,66,65,50,3,1311.3799999999999,437.1266666666666
14857.0,60,58,31,2,1173.12,586.56
14859.0,58,47,32,4,1353.74,338.435
14860.0,11,11,11,1,170.32,170.32
14861.0,6,6,6,1,125.79,125.79
14862.0,48,47,27,2,841.2,420.6
14863.0,11,11,11,1,266.76,266.76
14865.0,4,4,3,2,52.2,26.1
14866.0,99,30,23,12,14389.9,1199.1583333333333
